嘉義縣,布袋鎮,新岑里,18,188,470,1,921
嘉義縣,布袋鎮,新民里,23,283,573,9,1272
嘉義縣,布袋鎮,復興里,73,506,1033,17,2301
嘉義縣,布袋鎮,好美里,21,198,510,14,1068
嘉義縣,大林鎮,東林里,20,131,213,3,477
嘉義縣,大林鎮,西林里,61,470,866,9,1812
嘉義縣,大林鎮,吉林里,21,269,369,7,885
嘉義縣,大林鎮,平林里,179,1459,2562,50,5664
嘉義縣,大林鎮,明華里,22,233,557,19,1118
嘉義縣,大林鎮,明和里,49,416,786,9,1715
嘉義縣,大林鎮,排路里,17,92,303,1,581
嘉義縣,大林鎮,西結里,15,87,383,7,693
嘉義縣,大林鎮,湖北里,21,130,280,6,598
嘉義縣,大林鎮,大糖里,3,65,61,3,189
嘉義縣,大林鎮,大美里,44,397,616,19,1556
嘉義縣,大林鎮,過溪里,21,374,595,9,1393
嘉義縣,大林鎮,中坑里,33,320,534,11,1303
嘉義縣,大林鎮,上林里,13,189,364,11,784
嘉義縣,大林鎮,中林里,36,265,825,12,1525
嘉義縣,大林鎮,三和里,56,500,847,17,1980
嘉義縣,大林鎮,溝背里,23,197,445,5,883
嘉義縣,大林鎮,義和里,21,177,275,7,650
嘉義縣,大林鎮,內林里,13,184,261,7,636
嘉義縣,大林鎮,三角里,22,246,324,3,812
嘉義縣,大林鎮,三村里,30,195,373,10,805
嘉義縣,民雄鄉,東榮村,67,597,986,23,2262
嘉義縣,民雄鄉,中樂村,38,438,688,21,1521
嘉義縣,民雄鄉,西安村,105,777,1608,22,3270
嘉義縣,民雄鄉,寮頂村,54,462,1062,25,2086
嘉義縣,民雄鄉,福權村,54,294,829,15,1514
嘉義縣,民雄鄉,東湖村,64,428,805,17,1824
嘉義縣,民雄鄉,頂崙村,34,309,672,11,1397
嘉義縣,民雄鄉,菁埔村,30,239,988,8,1675
嘉義縣,民雄鄉,中和村,21,231,434,12,932
嘉義縣,民雄鄉,平和村,23,157,419,7,801
嘉義縣,民雄鄉,西昌村,31,142,417,11,806
嘉義縣,民雄鄉,豊收村,63,495,941,24,2103
嘉義縣,民雄鄉,三興村,32,313,609,11,1275
嘉義縣,民雄鄉,東興村,8,119,233,7,525
嘉義縣,民雄鄉,鎮北村,29,258,526,16,1051
嘉義縣,民雄鄉,北斗村,182,1132,2321,42,5030
嘉義縣,民雄鄉,雙福村,65,605,985,27,2304
嘉義縣,民雄鄉,福樂村,210,1499,2889,32,6246
嘉義縣,民雄鄉,大崎村,60,572,1050,18,2319
嘉義縣,民雄鄉,秀林村,75,518,1245,14,2500
嘉義縣,民雄鄉,松山村,43,351,714,28,1658
嘉義縣,民雄鄉,興中村,45,412,858,14,1809
嘉義縣,民雄鄉,興南村,78,568,1236,28,2692
嘉義縣,民雄鄉,金興村,103,739,1295,18,2897
嘉義縣,民雄鄉,福興村,64,394,1006,13,1951
嘉義縣,民雄鄉,文隆村,70,591,1085,26,2345
