苗栗縣,頭份鎮,上興里,565,110,23,8,10,222,23,1748
苗栗縣,頭份鎮,下興里,918,252,41,7,8,380,39,2380
苗栗縣,頭份鎮,和平里,345,81,24,3,2,211,10,1022
苗栗縣,頭份鎮,山下里,1390,422,88,15,17,459,54,3459
苗栗縣,頭份鎮,後庄里,1165,455,106,8,5,544,47,3401
苗栗縣,頭份鎮,合興里,788,318,61,4,10,349,27,2327
苗栗縣,頭份鎮,文化里,1000,325,62,7,4,384,30,2891
苗栗縣,頭份鎮,蟠桃里,1643,540,152,15,13,566,54,4925
苗栗縣,頭份鎮,建國里,1209,358,99,15,9,473,36,3299
苗栗縣,頭份鎮,成功里,1335,384,107,11,12,472,46,3455
苗栗縣,頭份鎮,民族里,655,178,26,6,1,276,20,1901
苗栗縣,頭份鎮,民權里,613,164,42,5,5,298,16,1872
苗栗縣,頭份鎮,東庄里,986,297,43,7,8,371,32,2927
苗栗縣,頭份鎮,田寮里,1150,469,79,5,7,463,49,3547
苗栗縣,頭份鎮,民生里,874,216,30,14,10,279,26,2176
苗栗縣,頭份鎮,蘆竹里,520,277,16,3,1,247,30,1360
苗栗縣,頭份鎮,尖山里,623,155,35,6,3,212,27,1368
苗栗縣,頭份鎮,廣興里,470,68,15,6,6,136,7,882
苗栗縣,頭份鎮,尖下里,1173,221,28,6,9,414,40,2582
苗栗縣,頭份鎮,濫坑里,1030,182,39,8,5,351,30,2100
苗栗縣,三灣鄉,三灣村,1029,228,28,4,5,416,41,2186
苗栗縣,三灣鄉,內灣村,325,49,7,1,3,144,11,632
苗栗縣,三灣鄉,銅鏡村,379,129,9,3,3,181,14,879
苗栗縣,三灣鄉,頂寮村,125,24,2,3,1,43,6,259
苗栗縣,三灣鄉,北埔村,240,48,12,5,2,124,12,552
苗栗縣,三灣鄉,大河村,297,47,9,2,2,153,10,598
苗栗縣,三灣鄉,大坪村,254,36,5,3,1,70,7,427
苗栗縣,三灣鄉,永和村,201,37,4,2,2,78,12,406
苗栗縣,南庄鄉,東村,545,95,11,4,5,221,21,1142
