新北市,板橋區,港德里,296,3,231,12,844
新北市,板橋區,港德里,421,16,338,12,1206
新北市,板橋區,民權里,326,5,396,10,1113
新北市,板橋區,民權里,409,12,421,8,1214
新北市,板橋區,民安里,217,4,234,4,786
新北市,板橋區,民安里,340,5,310,10,1002
新北市,板橋區,建國里,391,13,316,14,1009
新北市,板橋區,建國里,436,13,339,12,1121
新北市,板橋區,建國里,390,12,332,12,1056
新北市,板橋區,漢生里,330,5,388,8,1184
新北市,板橋區,漢生里,361,11,396,15,1209
新北市,板橋區,漢生里,414,15,382,14,1268
新北市,板橋區,公里,452,12,358,4,1271
新北市,板橋區,公里,380,13,328,14,1112
新北市,板橋區,公里,342,9,264,19,952
新北市,板橋區,新民里,357,10,337,15,1184
新北市,板橋區,新民里,389,10,390,8,1204
新北市,板橋區,新民里,412,8,392,21,1275
新北市,板橋區,幸福里,431,6,347,18,1169
新北市,板橋區,幸福里,441,9,395,19,1213
新北市,板橋區,幸福里,374,6,298,11,1077
新北市,板橋區,文德里,489,6,396,17,1411
新北市,板橋區,文德里,416,6,344,4,1215
新北市,板橋區,忠誠里,221,5,445,12,1045
新北市,板橋區,忠誠里,237,4,382,11,1039
新北市,板橋區,忠誠里,142,8,708,16,1339
新北市,板橋區,陽明里,453,7,370,9,1297
新北市,板橋區,陽明里,438,15,313,13,1202
新北市,板橋區,百壽里,306,9,283,14,942
新北市,板橋區,百壽里,385,10,315,8,1047
新北市,板橋區,介壽里,482,11,422,22,1350
新北市,板橋區,介壽里,416,10,402,12,1271
新北市,板橋區,新埔里,313,13,287,11,893
新北市,板橋區,新埔里,366,9,335,11,1006
新北市,板橋區,華江里,396,12,472,15,1495
新北市,板橋區,華江里,494,10,397,14,1334
新北市,板橋區,華江里,437,11,401,9,1312
新北市,板橋區,華江里,292,8,473,10,1515
新北市,板橋區,江翠里,491,9,366,14,1434
新北市,板橋區,江翠里,444,15,362,12,1239
新北市,板橋區,江翠里,523,9,361,13,1471
新北市,板橋區,純翠里,598,13,401,18,1536
新北市,板橋區,純翠里,548,2,372,11,1480
新北市,板橋區,純翠里,523,10,435,16,1616
新北市,板橋區,溪頭里,402,5,309,13,1134
新北市,板橋區,溪頭里,574,9,499,15,1701
新北市,板橋區,溪頭里,375,14,303,11,1049
新北市,板橋區,溪頭里,495,11,300,7,1196
新北市,板橋區,聯翠里,412,5,445,7,1650
新北市,板橋區,聯翠里,446,13,345,13,1456
新北市,板橋區,文化里,503,9,374,9,1299
新北市,板橋區,文化里,550,7,450,13,1453
新北市,板橋區,宏翠里,433,10,304,11,1203
新北市,板橋區,宏翠里,461,8,314,7,1299
新北市,板橋區,宏翠里,416,9,510,12,1596
新北市,板橋區,仁翠里,498,8,283,14,1342
新北市,板橋區,仁翠里,519,10,287,4,1239
新北市,板橋區,新翠里,574,12,384,12,1591
新北市,板橋區,新翠里,573,12,409,13,1645
新北市,板橋區,新翠里,432,14,481,16,1612
新北市,板橋區,新翠里,483,8,487,10,1760
新北市,板橋區,朝陽里,380,8,293,10,1106
新北市,板橋區,朝陽里,319,11,168,5,824
新北市,板橋區,朝陽里,370,10,254,4,1047
新北市,板橋區,吉翠里,475,10,308,12,1091
新北市,板橋區,吉翠里,389,7,311,10,989
新北市,板橋區,吉翠里,436,13,319,21,1136
新北市,板橋區,德翠里,635,6,518,18,1656
新北市,板橋區,德翠里,576,11,501,11,1603
新北市,板橋區,德翠里,400,8,496,12,1324
新北市,板橋區,德翠里,437,11,477,9,1329
新北市,板橋區,新海里,398,10,292,11,1086
新北市,板橋區,新海里,389,4,280,11,1000
新北市,板橋區,新海里,378,3,359,14,1043
新北市,板橋區,滿翠里,322,4,196,15,829
新北市,板橋區,滿翠里,326,5,189,4,822
新北市,板橋區,滿翠里,380,8,262,5,994
新北市,板橋區,明翠里,387,4,258,7,1068
新北市,板橋區,明翠里,343,8,263,3,1035
新北市,板橋區,明翠里,295,5,278,6,967
新北市,板橋區,明翠里,438,5,341,5,1184
新北市,板橋區,松翠里,462,5,330,16,1406
新北市,板橋區,松翠里,510,7,390,15,1551
新北市,板橋區,柏翠里,545,13,481,12,1815
新北市,板橋區,柏翠里,509,12,384,13,1556
新北市,板橋區,龍翠里,567,9,382,17,1423
新北市,板橋區,龍翠里,519,15,394,18,1438
新北市,板橋區,龍翠里,447,6,442,10,1421
新北市,板橋區,松柏里,387,12,297,13,1058
新北市,板橋區,松柏里,307,8,244,14,891
新北市,板橋區,華翠里,559,9,374,14,1594
新北市,板橋區,華翠里,488,11,402,11,1478
新北市,板橋區,莒光里,513,15,376,8,1330
新北市,板橋區,莒光里,467,16,340,12,1185
新北市,板橋區,忠翠里,619,17,521,20,1725
新北市,板橋區,忠翠里,481,9,523,18,1542
新北市,板橋區,忠翠里,363,6,458,5,1313
新北市,板橋區,忠翠里,448,9,574,5,1660
新北市,板橋區,忠翠里,523,8,658,14,1876
新北市,板橋區,嵐翠里,453,9,291,23,1117
新北市,板橋區,嵐翠里,411,11,318,16,1108
新北市,板橋區,文聖里,622,12,462,20,1671
新北市,板橋區,文聖里,571,20,425,16,1644
新北市,板橋區,文翠里,363,8,317,11,1157
新北市,板橋區,文翠里,351,5,250,8,1078
新北市,板橋區,文翠里,427,7,317,10,1235
新北市,板橋區,青翠里,410,8,278,13,1265
新北市,板橋區,青翠里,476,4,310,10,1361
新北市,板橋區,懷翠里,569,14,430,10,1697
新北市,板橋區,懷翠里,647,12,420,12,1783
新北市,板橋區,懷翠里,589,6,407,19,1650
新北市,板橋區,福翠里,397,11,373,23,1222
新北市,板橋區,港嘴里,508,14,470,13,1584
新北市,板橋區,港嘴里,441,7,338,10,1203
新北市,板橋區,港嘴里,479,12,389,7,1333
新北市,板橋區,港嘴里,434,9,325,13,1226
新北市,板橋區,埤墘里,521,15,500,7,1758
新北市,板橋區,埤墘里,631,19,453,17,1721
新北市,板橋區,莊敬里,582,12,584,22,1832
新北市,板橋區,莊敬里,519,6,479,14,1476
新北市,板橋區,永安里,469,9,373,13,1407
新北市,板橋區,永安里,527,8,432,13,1533
新北市,板橋區,振興里,540,10,456,8,1464
新北市,板橋區,振興里,640,12,450,25,1482
新北市,板橋區,振興里,371,7,290,13,925
新北市,板橋區,振義里,579,16,466,23,1551
新北市,板橋區,振義里,463,13,335,15,1165
新北市,板橋區,振義里,420,9,234,6,909
新北市,板橋區,光復里,528,9,457,15,1422
新北市,板橋區,光復里,468,12,395,12,1309
新北市,板橋區,埔墘里,561,11,556,18,1755
新北市,板橋區,埔墘里,506,14,487,15,1547
新北市,板橋區,埔墘里,346,3,326,10,1202
新北市,板橋區,埔墘里,302,10,231,5,835
新北市,板橋區,富貴里,376,5,274,7,929
新北市,板橋區,富貴里,335,6,364,10,1012
新北市,板橋區,長壽里,484,9,400,15,1323
新北市,板橋區,長壽里,429,11,319,10,1128
新北市,板橋區,福壽里,403,15,470,17,1387
新北市,板橋區,福壽里,530,8,505,21,1497
新北市,板橋區,居仁里,500,15,462,16,1372
新北市,板橋區,居仁里,555,8,391,21,1438
新北市,板橋區,海山里,322,5,350,10,1190
新北市,板橋區,海山里,388,8,335,6,1195
新北市,板橋區,海山里,366,10,272,7,1084
新北市,板橋區,海山里,300,3,213,14,860
新北市,板橋區,海山里,516,9,670,13,1922
新北市,板橋區,九如里,535,5,359,9,1329
新北市,板橋區,九如里,411,11,339,8,1066
新北市,板橋區,正泰里,527,7,383,15,1463
新北市,板橋區,正泰里,425,13,348,18,1163
新北市,板橋區,玉光里,511,6,532,13,1781
新北市,板橋區,玉光里,437,15,312,15,1283
新北市,板橋區,玉光里,462,6,353,20,1316
新北市,板橋區,光仁里,460,11,347,16,1300
新北市,板橋區,光仁里,450,10,337,9,1166
新北市,板橋區,雙玉里,620,10,428,22,1655
新北市,板橋區,雙玉里,503,7,414,8,1557
新北市,板橋區,廣新里,283,9,245,12,878
新北市,板橋區,廣新里,349,10,301,13,1015
新北市,板橋區,廣新里,392,4,314,6,1101
新北市,板橋區,深丘里,355,10,436,14,1675
新北市,板橋區,深丘里,460,10,555,14,1707
新北市,板橋區,深丘里,526,15,454,12,1673
新北市,板橋區,深丘里,492,7,506,9,1625
新北市,板橋區,香丘里,395,10,328,18,1055
新北市,板橋區,香丘里,378,3,297,8,1024
新北市,板橋區,香丘里,394,9,355,15,1080
新北市,板橋區,西安里,388,10,347,14,1214
新北市,板橋區,西安里,337,10,318,13,1102
新北市,板橋區,東丘里,416,5,311,6,1176
新北市,板橋區,東丘里,451,6,376,18,1359
新北市,板橋區,東丘里,503,5,285,17,1318
新北市,板橋區,民生里,337,3,226,7,860
新北市,板橋區,民生里,367,6,334,4,1096
新北市,板橋區,長安里,360,5,297,14,1077
新北市,板橋區,長安里,452,6,323,7,1161
新北市,板橋區,長安里,433,11,494,11,1428
新北市,板橋區,東安里,349,5,251,18,1033
新北市,板橋區,東安里,390,7,262,14,1046
新北市,板橋區,福丘里,413,6,457,13,1483
新北市,板橋區,福丘里,532,17,712,20,2259
新北市,板橋區,福祿里,448,11,511,9,1755
新北市,板橋區,福祿里,422,11,532,20,1526
新北市,板橋區,民族里,382,7,401,13,1257
新北市,板橋區,民族里,426,12,389,12,1189
新北市,板橋區,民族里,392,8,352,11,1126
新北市,板橋區,國泰里,395,5,442,11,1383
新北市,板橋區,國泰里,480,8,515,9,1630
新北市,板橋區,後埔里,499,16,537,18,1592
新北市,板橋區,後埔里,501,9,525,24,1652
新北市,板橋區,福德里,440,7,335,2,1281
新北市,板橋區,福德里,461,17,447,17,1347
新北市,板橋區,福德里,538,10,545,14,1676
新北市,板橋區,景星里,447,6,439,14,1454
新北市,板橋區,景星里,419,9,449,18,1479
新北市,板橋區,福星里,489,10,471,16,1443
新北市,板橋區,福星里,489,14,482,21,1480
新北市,板橋區,鄉雲里,575,10,621,23,1929
新北市,板橋區,鄉雲里,410,8,357,17,1224
新北市,板橋區,廣德里,426,13,502,15,1449
新北市,板橋區,廣德里,385,8,364,11,1207
新北市,板橋區,廣德里,429,10,512,9,1506
新北市,板橋區,廣德里,458,3,401,10,1391
新北市,板橋區,大豐里,520,15,463,18,1645
新北市,板橋區,大豐里,367,11,409,15,1227
新北市,板橋區,大豐里,355,5,334,9,1150
新北市,板橋區,重慶里,521,5,462,21,1608
新北市,板橋區,重慶里,474,14,423,18,1443
新北市,板橋區,重慶里,448,15,460,12,1508
新北市,板橋區,重慶里,369,10,395,8,1281
新北市,板橋區,重慶里,398,9,478,10,1537
新北市,板橋區,仁愛里,163,7,443,11,893
新北市,板橋區,仁愛里,274,18,321,10,911
新北市,板橋區,仁愛里,285,12,352,18,954
新北市,板橋區,和平里,386,13,543,16,1580
新北市,板橋區,和平里,382,8,452,11,1389
新北市,板橋區,廣福里,593,12,418,11,1727
新北市,板橋區,廣福里,519,18,500,11,1701
新北市,板橋區,五權里,434,12,429,5,1281
新北市,板橋區,五權里,429,4,350,16,1167
新北市,板橋區,五權里,388,9,315,14,1123
新北市,板橋區,華興里,575,16,565,29,1746
新北市,板橋區,華興里,515,17,603,25,1727
新北市,板橋區,華貴里,341,10,365,12,1130
新北市,板橋區,華貴里,416,6,371,15,1228
新北市,板橋區,華福里,359,8,375,10,1028
新北市,板橋區,華福里,274,10,285,10,829
新北市,板橋區,華德里,431,7,404,7,1576
新北市,板橋區,華德里,454,11,361,12,1524
新北市,板橋區,華德里,397,12,385,11,1412
新北市,板橋區,華德里,286,8,444,7,1390
新北市,板橋區,華東里,469,12,680,16,1760
新北市,板橋區,華東里,614,14,850,18,2393
新北市,板橋區,華東里,513,16,549,19,1648
新北市,板橋區,信義里,334,10,376,13,1297
新北市,板橋區,信義里,333,9,338,13,1083
新北市,板橋區,信義里,404,8,294,8,1235
新北市,板橋區,浮洲里,572,8,310,18,1285
新北市,板橋區,浮洲里,495,12,308,19,1204
新北市,板橋區,浮洲里,293,9,259,5,1078
新北市,板橋區,華中里,535,14,394,6,1389
新北市,板橋區,華中里,596,7,511,19,1560
新北市,板橋區,華中里,646,13,484,9,1666
新北市,板橋區,僑中里,418,9,413,18,1176
新北市,板橋區,僑中里,404,14,332,15,1068
新北市,板橋區,僑中里,470,1,377,15,1260
新北市,板橋區,大觀里,632,10,497,15,1565
新北市,板橋區,大觀里,671,11,451,14,1589
新北市,板橋區,歡園里,485,12,313,19,1170
新北市,板橋區,中山里,356,8,313,14,1087
新北市,板橋區,中山里,320,11,296,8,1010
新北市,板橋區,中山里,326,10,314,8,1096
新北市,板橋區,復興里,68,4,145,9,514
新北市,板橋區,復興里,213,3,147,8,567
新北市,板橋區,大安里,377,12,348,13,1201
新北市,板橋區,大安里,436,15,380,12,1192
新北市,板橋區,大安里,398,8,389,11,1179
新北市,板橋區,福安里,286,7,396,9,1134
新北市,板橋區,福安里,462,7,263,8,1178
新北市,板橋區,聚安里,405,13,311,5,1136
新北市,板橋區,聚安里,402,9,339,13,1166
新北市,板橋區,聚安里,441,7,349,19,1213
新北市,板橋區,聚安里,451,5,311,12,1166
新北市,板橋區,龍安里,438,10,336,15,1225
新北市,板橋區,龍安里,417,6,354,8,1276
新北市,板橋區,崑崙里,534,26,518,10,1789
新北市,板橋區,崑崙里,552,11,449,11,1594
新北市,板橋區,崑崙里,410,5,383,6,1446
新北市,板橋區,崑崙里,522,6,427,9,1676
新北市,板橋區,崑崙里,462,10,430,15,1426
新北市,板橋區,成和里,601,15,482,9,1877
新北市,板橋區,成和里,464,13,420,15,1572
新北市,板橋區,成和里,402,10,443,5,1651
新北市,板橋區,溪洲里,575,16,453,16,1750
新北市,板橋區,溪洲里,522,20,435,10,1653
新北市,板橋區,溪洲里,510,14,417,21,1626
新北市,板橋區,溪福里,551,8,604,17,2062
新北市,板橋區,溪福里,613,10,462,13,1866
新北市,板橋區,溪福里,547,7,411,15,1711
新北市,板橋區,溪福里,532,5,483,12,1780
新北市,板橋區,溪福里,472,7,474,8,1812
新北市,板橋區,溪福里,491,9,488,10,1764
新北市,板橋區,溪北里,494,12,432,17,1490
新北市,板橋區,溪北里,465,16,453,14,1506
新北市,板橋區,堂春里,566,14,463,14,1765
新北市,板橋區,堂春里,595,16,514,17,1809
新北市,中和區,中原里,453,8,376,8,1475
新北市,中和區,中原里,274,8,253,4,1008
新北市,中和區,中原里,386,9,504,10,1697
新北市,中和區,連和里,255,8,372,11,1085
新北市,中和區,連和里,125,4,408,8,984
新北市,中和區,連城里,436,20,794,20,1980
新北市,中和區,連城里,378,14,817,28,1738
新北市,中和區,連城里,627,12,590,12,1796
新北市,中和區,力行里,491,11,729,12,1996
新北市,中和區,力行里,418,3,458,17,1426
新北市,中和區,力行里,406,12,569,16,1634
新北市,中和區,正行里,377,7,384,10,1270
新北市,中和區,正行里,277,6,459,5,1323
新北市,中和區,德行里,390,7,618,21,1682
新北市,中和區,德行里,453,12,671,18,1956
新北市,中和區,德行里,453,12,603,10,1792
新北市,中和區,枋寮里,430,13,516,12,1617
新北市,中和區,枋寮里,414,6,478,19,1508
新北市,中和區,漳和里,460,9,493,19,1578
新北市,中和區,漳和里,387,12,469,9,1440
新北市,中和區,廟美里,416,15,455,9,1325
新北市,中和區,廟美里,356,9,475,13,1209
新北市,中和區,廟美里,378,8,436,6,1326
新北市,中和區,福真里,537,13,626,13,1854
新北市,中和區,福真里,650,11,538,32,1785
新北市,中和區,福善里,209,7,361,14,1053
新北市,中和區,福善里,415,7,396,9,1388
新北市,中和區,福善里,348,12,408,11,1300
新北市,中和區,福美里,372,10,595,14,1459
新北市,中和區,福美里,373,16,397,9,1212
新北市,中和區,福美里,440,12,407,7,1250
新北市,中和區,福祥里,440,8,466,14,1393
新北市,中和區,福祥里,355,12,441,10,1167
新北市,中和區,福祥里,652,13,629,26,1893
新北市,中和區,瓦里,452,10,445,12,1637
新北市,中和區,瓦里,355,11,553,13,1546
新北市,中和區,瓦里,411,19,476,18,1493
新北市,中和區,福和里,289,5,328,6,995
新北市,中和區,福和里,382,15,366,15,1123
新北市,中和區,福和里,305,10,389,11,1143
新北市,中和區,佳和里,392,5,540,26,1627
新北市,中和區,佳和里,440,10,417,16,1420
新北市,中和區,佳和里,288,7,333,9,1108
新北市,中和區,新南里,372,10,591,16,1714
新北市,中和區,新南里,412,13,648,21,1807
新北市,中和區,新南里,430,14,567,10,1637
新北市,中和區,新南里,384,16,589,7,1640
新北市,中和區,南山里,355,12,488,8,1441
新北市,中和區,南山里,339,14,413,14,1290
新北市,中和區,南山里,370,10,629,10,1714
新北市,中和區,平河里,508,6,443,24,1742
新北市,中和區,平河里,479,14,454,13,1707
新北市,中和區,平河里,331,13,378,13,1310
新北市,中和區,平河里,372,13,643,10,1688
新北市,中和區,平河里,261,10,449,7,1153
新北市,中和區,信和里,352,5,361,18,1179
新北市,中和區,信和里,348,4,373,17,1208
新北市,中和區,信和里,434,9,406,16,1325
新北市,中和區,仁和里,367,8,488,16,1453
新北市,中和區,仁和里,317,11,302,14,1035
新北市,中和區,仁和里,413,7,412,21,1274
新北市,中和區,中正里,521,12,596,15,1753
新北市,中和區,中正里,525,17,609,14,1730
新北市,中和區,建和里,125,5,484,7,870
新北市,中和區,建和里,209,4,396,12,926
新北市,中和區,建和里,457,13,496,14,1403
新北市,中和區,中山里,335,9,362,20,1094
新北市,中和區,中山里,393,9,440,27,1391
新北市,中和區,碧河里,507,18,669,15,1850
新北市,中和區,碧河里,568,12,500,25,1635
新北市,中和區,正南里,225,8,461,14,1173
新北市,中和區,正南里,217,6,318,9,919
新北市,中和區,正南里,206,5,425,8,1073
新北市,中和區,頂南里,296,11,530,20,1331
新北市,中和區,頂南里,286,10,625,5,1404
新北市,中和區,華新里,317,9,653,20,1681
新北市,中和區,華新里,189,2,452,7,1131
新北市,中和區,華新里,379,7,629,20,1615
新北市,中和區,華新里,321,10,604,9,1630
新北市,中和區,東南里,106,8,609,12,1124
新北市,中和區,東南里,241,6,463,12,1151
新北市,中和區,東南里,184,7,605,13,1232
新北市,中和區,華南里,318,9,540,15,1542
新北市,中和區,華南里,338,9,748,22,1848
新北市,中和區,華南里,187,3,359,11,898
新北市,中和區,忠孝里,183,3,279,16,843
新北市,中和區,忠孝里,195,3,279,4,795
新北市,中和區,忠孝里,260,7,605,11,1393
新北市,中和區,忠孝里,226,6,484,12,1317
新北市,中和區,崇南里,330,13,696,26,1778
新北市,中和區,崇南里,315,8,641,13,1715
新北市,中和區,興南里,400,11,497,12,1437
新北市,中和區,興南里,304,7,527,13,1446
新北市,中和區,景南里,290,6,530,15,1382
新北市,中和區,景南里,320,10,491,13,1451
新北市,中和區,景本里,291,2,354,11,922
新北市,中和區,景本里,337,16,425,13,1075
新北市,中和區,橫路里,123,1,112,6,333
新北市,中和區,內南里,330,7,522,11,1438
新北市,中和區,內南里,305,5,542,18,1445
新北市,中和區,內南里,391,13,568,20,1568
新北市,中和區,壽南里,353,14,503,13,1337
新北市,中和區,壽南里,218,8,228,12,781
新北市,中和區,福南里,381,10,709,21,1880
新北市,中和區,福南里,380,5,668,28,1844
新北市,中和區,外南里,305,10,408,10,4016
新北市,中和區,外南里,314,8,370,9,1191
新北市,中和區,外南里,267,7,407,10,1140
新北市,中和區,中興里,364,3,481,15,1485
新北市,中和區,中興里,263,6,515,6,1353
新北市,中和區,中興里,392,7,484,15,1375
新北市,中和區,中興里,379,12,506,12,1381
新北市,中和區,吉興里,287,16,464,20,1314
新北市,中和區,吉興里,303,7,440,11,1308
新北市,中和區,復興里,307,14,647,10,1583
新北市,中和區,復興里,456,14,536,11,1531
新北市,中和區,復興里,389,11,518,10,1364
新北市,中和區,和興里,234,9,391,18,1030
新北市,中和區,和興里,419,13,533,16,1554
新北市,中和區,和興里,192,4,398,6,1086
新北市,中和區,景平里,418,13,725,19,1978
新北市,中和區,景平里,410,12,685,28,1807
新北市,中和區,景平里,180,9,384,3,900
新北市,中和區,景新里,425,4,563,15,1629
新北市,中和區,景新里,411,6,548,22,1567
新北市,中和區,景福里,337,8,541,9,1650
新北市,中和區,景福里,423,12,478,25,1472
新北市,中和區,景福里,404,16,511,16,1492
新北市,中和區,景安里,200,6,265,6,690
新北市,中和區,景安里,237,12,527,17,1202
新北市,中和區,景安里,392,14,506,10,1314
新北市,中和區,景安里,257,12,357,6,949
新北市,中和區,景文里,397,12,558,11,1557
新北市,中和區,景文里,348,3,427,8,1249
新北市,中和區,錦和里,489,12,542,19,1617
新北市,中和區,錦和里,285,6,413,9,1323
新北市,中和區,錦和里,450,11,513,11,1586
新北市,中和區,錦昌里,425,8,697,26,1912
新北市,中和區,灰里,236,6,183,7,651
新北市,中和區,積穗里,523,15,386,20,1556
新北市,中和區,積穗里,284,8,349,11,1101
新北市,中和區,積穗里,276,8,429,6,1117
新北市,中和區,積穗里,249,5,366,7,1018
新北市,中和區,積穗里,179,4,186,7,586
新北市,中和區,積穗里,468,7,517,11,1617
新北市,中和區,民享里,379,5,343,17,1047
新北市,中和區,民享里,468,8,380,11,1185
新北市,中和區,員山里,441,14,411,19,1364
新北市,中和區,員山里,481,11,438,12,1503
新北市,中和區,員山里,544,9,700,11,2213
新北市,中和區,嘉穗里,406,11,423,13,1296
新北市,中和區,嘉穗里,293,5,303,11,1010
新北市,中和區,文元里,500,8,420,19,1514
新北市,中和區,文元里,574,9,431,8,1603
新北市,中和區,文元里,489,3,484,12,1580
新北市,中和區,嘉新里,544,14,556,23,1677
新北市,中和區,嘉新里,618,15,608,17,1753
新北市,中和區,民安里,465,10,409,7,1450
新北市,中和區,民安里,422,9,381,10,1356
新北市,中和區,民安里,462,9,383,9,1465
新北市,中和區,安穗里,428,9,322,16,1199
新北市,中和區,安穗里,394,11,416,9,1443
新北市,中和區,安穗里,413,11,361,17,1265
新北市,中和區,瑞穗里,305,14,338,5,1054
新北市,中和區,瑞穗里,246,5,418,16,970
新北市,中和區,明穗里,626,23,639,27,1767
新北市,中和區,明穗里,735,22,723,25,2208
新北市,中和區,清穗里,435,13,457,11,1389
新北市,中和區,清穗里,482,18,469,20,1420
新北市,中和區,自強里,457,8,403,10,1372
新北市,中和區,自強里,578,13,480,19,1632
新北市,中和區,自強里,414,14,420,10,1367
新北市,中和區,德穗里,410,12,442,11,1384
新北市,中和區,德穗里,439,8,419,16,1371
新北市,中和區,德穗里,239,10,465,12,1192
新北市,中和區,民生里,624,17,604,17,1842
新北市,中和區,民生里,589,14,633,8,1908
新北市,中和區,國光里,503,9,485,6,1545
新北市,中和區,國光里,539,18,587,15,1790
新北市,中和區,壽德里,271,9,531,14,1311
新北市,中和區,壽德里,354,8,341,9,1111
新北市,中和區,壽德里,161,9,764,17,1408
新北市,中和區,明德里,346,16,309,15,1039
新北市,中和區,明德里,376,12,366,13,1158
新北市,中和區,明德里,372,8,394,17,1185
新北市,中和區,錦中里,363,4,487,7,1281
新北市,中和區,錦中里,342,8,360,17,1076
新北市,中和區,錦中里,367,5,415,15,1166
新北市,中和區,錦盛里,528,19,457,16,1679
新北市,中和區,錦盛里,474,12,577,26,1690
新北市,中和區,民有里,374,10,428,6,1326
新北市,中和區,民有里,425,5,374,10,1270
新北市,中和區,員富里,383,14,429,9,1325
新北市,中和區,員富里,522,8,429,17,1552
新北市,中和區,嘉慶里,396,9,435,12,1241
新北市,中和區,嘉慶里,406,17,437,11,1252
新北市,中和區,嘉慶里,377,9,418,13,1227
新北市,中和區,冠穗里,527,8,457,21,1647
新北市,中和區,冠穗里,417,10,477,13,1398
新北市,中和區,國華里,414,8,380,13,1191
新北市,中和區,國華里,576,13,589,23,1771
新北市,中和區,宜安里,368,12,688,16,1623
新北市,中和區,安樂里,336,11,521,6,1468
新北市,中和區,安樂里,354,16,696,14,1693
新北市,中和區,安和里,369,14,434,25,1316
新北市,中和區,安和里,313,7,522,10,1369
新北市,中和區,安順里,409,14,815,23,1916
新北市,中和區,安順里,481,17,706,18,1950
新北市,中和區,安平里,332,3,728,17,1794
新北市,中和區,安平里,283,6,601,28,1422
新北市,中和區,安平里,343,14,633,14,1609
新北市,中和區,中安里,258,14,515,12,1351
新北市,中和區,中安里,222,9,457,10,1173
新北市,中和區,中安里,262,9,503,13,1274
新北市,中和區,泰安里,309,4,391,6,1145
新北市,中和區,泰安里,200,7,292,9,827
新北市,中和區,泰安里,297,10,345,10,1145
新北市,中和區,秀山里,359,11,444,18,1313
新北市,中和區,秀山里,331,9,442,23,1325
新北市,中和區,秀山里,324,9,476,13,1358
新北市,中和區,秀成里,378,7,496,12,1463
新北市,中和區,秀成里,416,10,547,21,1615
新北市,中和區,秀義里,345,11,447,16,1308
新北市,中和區,秀義里,254,9,418,6,1059
新北市,中和區,秀福里,406,12,489,13,1523
新北市,中和區,秀福里,294,11,397,8,1256
新北市,中和區,秀福里,353,8,496,10,1390
新北市,中和區,秀景里,320,8,630,17,1709
新北市,中和區,秀景里,355,7,614,11,1794
新北市,中和區,秀景里,204,4,287,6,837
新北市,中和區,秀景里,241,7,477,17,1183
新北市,中和區,秀明里,196,7,563,9,1383
新北市,中和區,秀明里,210,8,559,10,1488
新北市,中和區,秀明里,303,7,527,12,1400
新北市,中和區,秀峰里,283,8,516,15,1251
新北市,中和區,秀峰里,245,9,450,14,1195
新北市,中和區,秀峰里,166,8,446,6,1056
新北市,中和區,秀士里,225,9,478,17,1106
新北市,中和區,秀士里,265,12,431,11,1102
新北市,中和區,秀水里,239,9,434,12,1103
新北市,中和區,秀水里,220,6,448,12,1088
新北市,中和區,秀水里,215,7,463,11,1092
新北市,中和區,秀仁里,367,9,528,16,1426
新北市,中和區,秀仁里,307,6,540,10,1373
新北市,永和區,光復里,316,13,564,16,1493
新北市,永和區,網溪里,242,10,418,12,1043
新北市,永和區,復興里,178,9,325,8,880
新北市,永和區,復興里,237,8,450,6,1212
新北市,永和區,竹林里,407,9,660,32,1678
新北市,永和區,竹林里,344,3,619,19,1534
新北市,永和區,桂林里,297,11,660,10,1723
新北市,永和區,桂林里,226,5,588,10,1452
新北市,永和區,上林里,298,4,564,17,1554
新北市,永和區,上林里,250,8,550,8,1415
新北市,永和區,福林里,350,12,529,14,1531
新北市,永和區,福林里,326,13,495,13,1436
新北市,永和區,勵行里,329,5,322,9,1051
新北市,永和區,中興里,308,8,445,8,1203
新北市,永和區,中興里,280,9,486,12,1363
新北市,永和區,永興里,283,7,470,12,1398
新北市,永和區,永興里,282,5,538,8,1418
新北市,永和區,正興里,238,14,368,14,1029
新北市,永和區,正興里,202,12,387,5,914
新北市,永和區,豫溪里,323,7,580,14,1563
新北市,永和區,豫溪里,281,7,563,11,2812
新北市,永和區,光明里,267,8,479,9,1215
新北市,永和區,光明里,309,17,526,21,1434
新北市,永和區,福和里,278,6,542,6,1513
新北市,永和區,福和里,261,10,535,12,1453
新北市,永和區,福和里,290,11,557,8,1549
新北市,永和區,得和里,319,15,589,12,1417
新北市,永和區,得和里,283,14,518,16,1301
新北市,永和區,得和里,241,6,408,6,1038
新北市,永和區,永貞里,335,9,570,10,1548
新北市,永和區,永貞里,378,12,555,15,1450
新北市,永和區,永福里,291,5,503,11,1283
新北市,永和區,永福里,292,7,428,7,1179
新北市,永和區,河濱里,331,9,611,16,1670
新北市,永和區,河濱里,257,7,428,8,1105
新北市,永和區,秀和里,426,5,573,19,1638
新北市,永和區,秀和里,280,7,427,16,1165
新北市,永和區,秀和里,317,7,516,9,1408
新北市,永和區,永元里,379,14,558,10,1482
新北市,永和區,永元里,307,10,476,19,1284
新北市,永和區,永元里,305,6,530,17,1355
新北市,永和區,民權里,258,12,541,12,1353
新北市,永和區,民權里,287,15,532,6,1391
新北市,永和區,民權里,264,13,390,12,1100
新北市,永和區,民族里,224,8,452,7,1110
新北市,永和區,民族里,332,8,545,8,1524
新北市,永和區,民族里,245,5,464,16,1314
新北市,永和區,秀朗里,425,13,682,22,1747
新北市,永和區,秀朗里,520,16,597,19,1699
